region_id,region_type,region,Zipcode,State,Metro Area,City,County
60729,zip,"7631;NJ;New York-Newark-Jersey City, NY-NJ-PA;Englewood;Bergen County",07631,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Englewood,Bergen County
98049,zip,"95219;CA;Stockton, CA;nan;San Joaquin County",95219,CA,"Stockton, CA",nan,San Joaquin County
92666,zip,"78757;TX;Austin-Round Rock-Georgetown, TX;Austin;Travis County",78757,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
97127,zip,"93105;CA;Santa Maria-Santa Barbara, CA;Santa Barbara;Santa Barbara County",93105,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara,Santa Barbara County
90683,zip,"75089;TX;Dallas-Fort Worth-Arlington, TX;Rowlett;Dallas County",75089,TX,"Dallas-Fort Worth-Arlington, TX",Rowlett,Dallas County
67131,zip,"22041;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV;Falls Church;Fairfax County",22041,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Falls Church,Fairfax County
86133,zip,"63640;MO;Farmington, MO;Farmington;Saint Francois County",63640,MO,"Farmington, MO",Farmington,Saint Francois County
96111,zip,"90260;CA;Los Angeles-Long Beach-Anaheim, CA;Lawndale;Los Angeles County",90260,CA,"Los Angeles-Long Beach-Anaheim, CA",Lawndale,Los Angeles County
67611,zip,"23236;VA;Richmond, VA;Richmond;Chesterfield County",23236,VA,"Richmond, VA",Richmond,Chesterfield County
70813,zip,"30028;GA;Atlanta-Sandy Springs-Alpharetta, GA;Cumming;Forsyth County",30028,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cumming,Forsyth County
72575,zip,"33408;FL;Miami-Fort Lauderdale-Pompano Beach, FL;North Palm Beach;Palm Beach County",33408,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",North Palm Beach,Palm Beach County
79177,zip,"48390;MI;Detroit-Warren-Dearborn, MI;Wolverine Lake;Oakland County",48390,MI,"Detroit-Warren-Dearborn, MI",Wolverine Lake,Oakland County
90776,zip,"75224;TX;Dallas-Fort Worth-Arlington, TX;Dallas;Dallas County",75224,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,Dallas County
94962,zip,"85396;AZ;Phoenix-Mesa-Chandler, AZ;Buckeye;Maricopa County",85396,AZ,"Phoenix-Mesa-Chandler, AZ",Buckeye,Maricopa County
86291,zip,"64030;MO;Kansas City, MO-KS;Grandview;Jackson County",64030,MO,"Kansas City, MO-KS",Grandview,Jackson County
417435,zip,"85119;AZ;Phoenix-Mesa-Chandler, AZ;Apache Junction;Pinal County",85119,AZ,"Phoenix-Mesa-Chandler, AZ",Apache Junction,Pinal County
59294,zip,"4005;ME;Portland-South Portland, ME;Biddeford;York County",04005,ME,"Portland-South Portland, ME",Biddeford,York County
58629,zip,"2115;MA;Boston-Cambridge-Newton, MA-NH;Boston;Suffolk County",02115,MA,"Boston-Cambridge-Newton, MA-NH",Boston,Suffolk County
95515,zip,"88012;NM;Las Cruces, NM;Las Cruces;Dona Ana County",88012,NM,"Las Cruces, NM",Las Cruces,Dona Ana County
84544,zip,"60510;IL;Chicago-Naperville-Elgin, IL-IN-WI;Batavia;Kane County",60510,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Batavia,Kane County
91200,zip,"76033;TX;Dallas-Fort Worth-Arlington, TX;Cleburne;Johnson County",76033,TX,"Dallas-Fort Worth-Arlington, TX",Cleburne,Johnson County
91175,zip,"76001;TX;Dallas-Fort Worth-Arlington, TX;Arlington;Tarrant County",76001,TX,"Dallas-Fort Worth-Arlington, TX",Arlington,Tarrant County
60902,zip,"8005;NJ;New York-Newark-Jersey City, NY-NJ-PA;Barnegat;Ocean County",08005,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Barnegat,Ocean County
68498,zip,"25177;WV;Charleston, WV;Saint Albans;Kanawha County",25177,WV,"Charleston, WV",Saint Albans,Kanawha County
90792,zip,"75240;TX;Dallas-Fort Worth-Arlington, TX;Dallas;Dallas County",75240,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,Dallas County
86374,zip,"64138;MO;Kansas City, MO-KS;Raytown;Jackson County",64138,MO,"Kansas City, MO-KS",Raytown,Jackson County
73177,zip,"34691;FL;Tampa-St. Petersburg-Clearwater, FL;Holiday;Pasco County",34691,FL,"Tampa-St. Petersburg-Clearwater, FL",Holiday,Pasco County
58444,zip,"1605;MA;Worcester, MA-CT;Worcester;Worcester County",01605,MA,"Worcester, MA-CT",Worcester,Worcester County
96377,zip,"91354;CA;Los Angeles-Long Beach-Anaheim, CA;Santa Clarita;Los Angeles County",91354,CA,"Los Angeles-Long Beach-Anaheim, CA",Santa Clarita,Los Angeles County
96289,zip,"91101;CA;Los Angeles-Long Beach-Anaheim, CA;Pasadena;Los Angeles County",91101,CA,"Los Angeles-Long Beach-Anaheim, CA",Pasadena,Los Angeles County
89944,zip,"73119;OK;Oklahoma City, OK;Oklahoma City;Oklahoma County",73119,OK,"Oklahoma City, OK",Oklahoma City,Oklahoma County
82171,zip,"55318;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Chaska;Carver County",55318,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Chaska,Carver County
60366,zip,"6514;CT;New Haven-Milford, CT;Hamden;New Haven County",06514,CT,"New Haven-Milford, CT",Hamden,New Haven County
60694,zip,"7501;NJ;New York-Newark-Jersey City, NY-NJ-PA;Paterson;Passaic County",07501,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Paterson,Passaic County
97985,zip,"95117;CA;San Jose-Sunnyvale-Santa Clara, CA;San Jose;Santa Clara County",95117,CA,"San Jose-Sunnyvale-Santa Clara, CA",San Jose,Santa Clara County
82279,zip,"55429;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Brooklyn Center;Hennepin County",55429,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Brooklyn Center,Hennepin County
79203,zip,"48433;MI;Flint, MI;Flushing;Genesee County",48433,MI,"Flint, MI",Flushing,Genesee County
74671,zip,"38135;TN;Memphis, TN-MS-AR;Bartlett;Shelby County",38135,TN,"Memphis, TN-MS-AR",Bartlett,Shelby County
88714,zip,"70634;LA;DeRidder, LA;Deridder;Beauregard Parish",70634,LA,"DeRidder, LA",Deridder,Beauregard Parish
97417,zip,"93706;CA;Fresno, CA;Fresno;Fresno County",93706,CA,"Fresno, CA",Fresno,Fresno County
82080,zip,"55068;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Rosemount;Dakota County",55068,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Rosemount,Dakota County
77535,zip,"45244;OH;Cincinnati, OH-KY-IN;Dry Run;Hamilton County",45244,OH,"Cincinnati, OH-KY-IN",Dry Run,Hamilton County
76575,zip,"43206;OH;Columbus, OH;Columbus;Franklin County",43206,OH,"Columbus, OH",Columbus,Franklin County
91559,zip,"76708;TX;Waco, TX;Waco;McLennan County",76708,TX,"Waco, TX",Waco,McLennan County
87235,zip,"66604;KS;Topeka, KS;Topeka;Shawnee County",66604,KS,"Topeka, KS",Topeka,Shawnee County
72645,zip,"33496;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Boca Raton;Palm Beach County",33496,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Boca Raton,Palm Beach County
93442,zip,"80516;CO;Greeley, CO;Erie;Weld County",80516,CO,"Greeley, CO",Erie,Weld County
90793,zip,"75241;TX;Dallas-Fort Worth-Arlington, TX;Dallas;Dallas County",75241,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,Dallas County
72335,zip,"32966;FL;Sebastian-Vero Beach, FL;Vero Beach;Indian River County",32966,FL,"Sebastian-Vero Beach, FL",Vero Beach,Indian River County
92211,zip,"78023;TX;San Antonio-New Braunfels, TX;Helotes;Bexar County",78023,TX,"San Antonio-New Braunfels, TX",Helotes,Bexar County
72051,zip,"32539;FL;Crestview-Fort Walton Beach-Destin, FL;Crestview;Okaloosa County",32539,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,Okaloosa County
69183,zip,"27028;NC;Winston-Salem, NC;Mocksville;Davie County",27028,NC,"Winston-Salem, NC",Mocksville,Davie County
70533,zip,"29527;SC;Myrtle Beach-Conway-North Myrtle Beach, SC-NC;Conway;Horry County",29527,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Conway,Horry County
98427,zip,"95818;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County",95818,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
67248,zip,"22408;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV;Fredericksburg;Spotsylvania County",22408,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fredericksburg,Spotsylvania County
81325,zip,"53403;WI;Racine, WI;Racine;Racine County",53403,WI,"Racine, WI",Racine,Racine County
87874,zip,"68127;NE;Omaha-Council Bluffs, NE-IA;Omaha;Douglas County",68127,NE,"Omaha-Council Bluffs, NE-IA",Omaha,Douglas County
86997,zip,"65775;MO;West Plains, MO;West Plains;Howell County",65775,MO,"West Plains, MO",West Plains,Howell County
70916,zip,"30143;GA;Atlanta-Sandy Springs-Alpharetta, GA;Jasper;Pickens County",30143,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Jasper,Pickens County
60946,zip,"8055;NJ;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Medford Township;Burlington County",08055,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Medford Township,Burlington County
70348,zip,"29169;SC;Columbia, SC;West Columbia;Lexington County",29169,SC,"Columbia, SC",West Columbia,Lexington County
78485,zip,"47203;IN;Columbus, IN;Columbus;Bartholomew County",47203,IN,"Columbus, IN",Columbus,Bartholomew County
72332,zip,"32963;FL;Sebastian-Vero Beach, FL;Indian River Shores;Indian River County",32963,FL,"Sebastian-Vero Beach, FL",Indian River Shores,Indian River County
85735,zip,"62864;IL;Mount Vernon, IL;Mount Vernon;Jefferson County",62864,IL,"Mount Vernon, IL",Mount Vernon,Jefferson County
99115,zip,"97201;OR;Portland-Vancouver-Hillsboro, OR-WA;Portland;Multnomah County",97201,OR,"Portland-Vancouver-Hillsboro, OR-WA",Portland,Multnomah County
72064,zip,"32563;FL;Pensacola-Ferry Pass-Brent, FL;Gulf Breeze;Santa Rosa County",32563,FL,"Pensacola-Ferry Pass-Brent, FL",Gulf Breeze,Santa Rosa County
67030,zip,"21771;MD;Baltimore-Columbia-Towson, MD;Mount Airy;Carroll County",21771,MD,"Baltimore-Columbia-Towson, MD",Mount Airy,Carroll County
82277,zip,"55427;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Crystal;Hennepin County",55427,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Crystal,Hennepin County
94740,zip,"85024;AZ;Phoenix-Mesa-Chandler, AZ;Phoenix;Maricopa County",85024,AZ,"Phoenix-Mesa-Chandler, AZ",Phoenix,Maricopa County
84333,zip,"60077;IL;Chicago-Naperville-Elgin, IL-IN-WI;Skokie;Cook County",60077,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Skokie,Cook County
84923,zip,"61350;IL;Ottawa, IL;Ottawa;La Salle County",61350,IL,"Ottawa, IL",Ottawa,La Salle County
74327,zip,"37355;TN;Tullahoma-Manchester, TN;Manchester;Coffee County",37355,TN,"Tullahoma-Manchester, TN",Manchester,Coffee County
74550,zip,"37912;TN;Knoxville, TN;Knoxville;Knox County",37912,TN,"Knoxville, TN",Knoxville,Knox County
79126,zip,"48315;MI;Detroit-Warren-Dearborn, MI;Shelby Township;Macomb County",48315,MI,"Detroit-Warren-Dearborn, MI",Shelby Township,Macomb County
67395,zip,"22802;VA;Harrisonburg, VA;Harrisonburg;Harrisonburg City",22802,VA,"Harrisonburg, VA",Harrisonburg,Harrisonburg City
97018,zip,"92782;CA;Los Angeles-Long Beach-Anaheim, CA;Tustin;Orange County",92782,CA,"Los Angeles-Long Beach-Anaheim, CA",Tustin,Orange County
60477,zip,"6854;CT;Bridgeport-Stamford-Norwalk, CT;Norwalk;Fairfield County",06854,CT,"Bridgeport-Stamford-Norwalk, CT",Norwalk,Fairfield County
75559,zip,"40205;KY;Louisville/Jefferson County, KY-IN;Louisville;Jefferson County",40205,KY,"Louisville/Jefferson County, KY-IN",Louisville,Jefferson County
75892,zip,"41051;KY;Cincinnati, OH-KY-IN;Independence;Kenton County",41051,KY,"Cincinnati, OH-KY-IN",Independence,Kenton County
91696,zip,"77047;TX;Houston-The Woodlands-Sugar Land, TX;Houston;Harris County",77047,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
75116,zip,"39056;MS;Jackson, MS;Clinton;Hinds County",39056,MS,"Jackson, MS",Clinton,Hinds County
99572,zip,"98112;WA;Seattle-Tacoma-Bellevue, WA;Seattle;King County",98112,WA,"Seattle-Tacoma-Bellevue, WA",Seattle,King County
74894,zip,38583;TN;nan;Sparta;White County,38583,TN,nan,Sparta,White County
83069,zip,"57006;SD;Brookings, SD;Brookings;Brookings County",57006,SD,"Brookings, SD",Brookings,Brookings County
99964,zip,"98685;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County",98685,WA,"Portland-Vancouver-Hillsboro, OR-WA",Vancouver,Clark County
71180,zip,30533;GA;nan;Dahlonega;Lumpkin County,30533,GA,nan,Dahlonega,Lumpkin County
96631,zip,"92081;CA;San Diego-Chula Vista-Carlsbad, CA;Vista;San Diego County",92081,CA,"San Diego-Chula Vista-Carlsbad, CA",Vista,San Diego County
66568,zip,"20708;MD;Washington-Arlington-Alexandria, DC-VA-MD-WV;Laurel;Prince Georges County",20708,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Laurel,Prince Georges County
61090,zip,"8520;NJ;Trenton-Princeton, NJ;Hightstown;Mercer County",08520,NJ,"Trenton-Princeton, NJ",Hightstown,Mercer County
417440,zip,"85132;AZ;Phoenix-Mesa-Chandler, AZ;Florence;Pinal County",85132,AZ,"Phoenix-Mesa-Chandler, AZ",Florence,Pinal County
79499,zip,"49006;MI;Kalamazoo-Portage, MI;Kalamazoo;Kalamazoo County",49006,MI,"Kalamazoo-Portage, MI",Kalamazoo,Kalamazoo County
81574,zip,"54130;WI;Appleton, WI;Kaukauna;Outagamie County",54130,WI,"Appleton, WI",Kaukauna,Outagamie County
95838,zip,"89142;NV;Las Vegas-Henderson-Paradise, NV;Las Vegas;Clark County",89142,NV,"Las Vegas-Henderson-Paradise, NV",Las Vegas,Clark County
67426,zip,"22902;VA;Charlottesville, VA;Charlottesville;Albemarle County",22902,VA,"Charlottesville, VA",Charlottesville,Albemarle County
73243,zip,"34982;FL;Port St. Lucie, FL;Fort Pierce;Saint Lucie County",34982,FL,"Port St. Lucie, FL",Fort Pierce,Saint Lucie County
79528,zip,"49036;MI;Coldwater, MI;Coldwater;Branch County",49036,MI,"Coldwater, MI",Coldwater,Branch County
73557,zip,"35640;AL;Decatur, AL;Hartselle;Morgan County",35640,AL,"Decatur, AL",Hartselle,Morgan County
90677,zip,"75082;TX;Dallas-Fort Worth-Arlington, TX;Richardson;Collin County",75082,TX,"Dallas-Fort Worth-Arlington, TX",Richardson,Collin County
96267,zip,"91006;CA;Los Angeles-Long Beach-Anaheim, CA;Arcadia;Los Angeles County",91006,CA,"Los Angeles-Long Beach-Anaheim, CA",Arcadia,Los Angeles County
71525,zip,"31410;GA;Savannah, GA;Savannah;Chatham County",31410,GA,"Savannah, GA",Savannah,Chatham County
66246,zip,"20152;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV;Chantilly;Loudoun County",20152,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Chantilly,Loudoun County
91071,zip,"75766;TX;Jacksonville, TX;Jacksonville;Cherokee County",75766,TX,"Jacksonville, TX",Jacksonville,Cherokee County
96212,zip,"90712;CA;Los Angeles-Long Beach-Anaheim, CA;Lakewood;Los Angeles County",90712,CA,"Los Angeles-Long Beach-Anaheim, CA",Lakewood,Los Angeles County
74278,zip,"37303;TN;Athens, TN;Athens;McMinn County",37303,TN,"Athens, TN",Athens,McMinn County
78591,zip,"47408;IN;Bloomington, IN;Bloomington;Monroe County",47408,IN,"Bloomington, IN",Bloomington,Monroe County
78687,zip,"47591;IN;Vincennes, IN;Vincennes;Knox County",47591,IN,"Vincennes, IN",Vincennes,Knox County
88695,zip,"70592;LA;Lafayette, LA;Youngsville;Lafayette Parish",70592,LA,"Lafayette, LA",Youngsville,Lafayette Parish
100013,zip,"98901;WA;Yakima, WA;Yakima;Yakima County",98901,WA,"Yakima, WA",Yakima,Yakima County
91439,zip,"76504;TX;Killeen-Temple, TX;Temple;Bell County",76504,TX,"Killeen-Temple, TX",Temple,Bell County
71063,zip,"30345;GA;Atlanta-Sandy Springs-Alpharetta, GA;Atlanta;Dekalb County",30345,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Dekalb County
95582,zip,"88203;NM;Roswell, NM;Roswell;Chaves County",88203,NM,"Roswell, NM",Roswell,Chaves County
78293,zip,"46815;IN;Fort Wayne, IN;Fort Wayne;Allen County",46815,IN,"Fort Wayne, IN",Fort Wayne,Allen County
70108,zip,"28658;NC;Hickory-Lenoir-Morganton, NC;Newton;Catawba County",28658,NC,"Hickory-Lenoir-Morganton, NC",Newton,Catawba County
73008,zip,"34116;FL;Naples-Marco Island, FL;Naples;Collier County",34116,FL,"Naples-Marco Island, FL",Naples,Collier County
73240,zip,"34974;FL;Okeechobee, FL;Okeechobee;Okeechobee County",34974,FL,"Okeechobee, FL",Okeechobee,Okeechobee County
71919,zip,"32308;FL;Tallahassee, FL;Tallahassee;Leon County",32308,FL,"Tallahassee, FL",Tallahassee,Leon County
71730,zip,"32003;FL;Jacksonville, FL;Fleming Island;Clay County",32003,FL,"Jacksonville, FL",Fleming Island,Clay County
78209,zip,"46628;IN;South Bend-Mishawaka, IN-MI;South Bend;Saint Joseph County",46628,IN,"South Bend-Mishawaka, IN-MI",South Bend,Saint Joseph County
88494,zip,"70131;LA;New Orleans-Metairie, LA;New Orleans;Orleans Parish",70131,LA,"New Orleans-Metairie, LA",New Orleans,Orleans Parish
78084,zip,"46304;IN;Chicago-Naperville-Elgin, IL-IN-WI;Chesterton;Porter County",46304,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Chesterton,Porter County
74921,zip,"38632;MS;Memphis, TN-MS-AR;Hernando;DeSoto County",38632,MS,"Memphis, TN-MS-AR",Hernando,DeSoto County
62099,zip,"11413;NY;New York-Newark-Jersey City, NY-NJ-PA;New York;Queens County",11413,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Queens County
99634,zip,"98221;WA;Mount Vernon-Anacortes, WA;Anacortes;Skagit County",98221,WA,"Mount Vernon-Anacortes, WA",Anacortes,Skagit County
77196,zip,"44483;OH;Youngstown-Warren-Boardman, OH-PA;Warren;Trumbull County",44483,OH,"Youngstown-Warren-Boardman, OH-PA",Warren,Trumbull County
399713,zip,"60642;IL;Chicago-Naperville-Elgin, IL-IN-WI;Chicago;Cook County",60642,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
91312,zip,"76209;TX;Dallas-Fort Worth-Arlington, TX;Denton;Denton County",76209,TX,"Dallas-Fort Worth-Arlington, TX",Denton,Denton County
72152,zip,"32701;FL;Orlando-Kissimmee-Sanford, FL;Altamonte Springs;Seminole County",32701,FL,"Orlando-Kissimmee-Sanford, FL",Altamonte Springs,Seminole County
95073,zip,"85737;AZ;Tucson, AZ;Oro Valley;Pima County",85737,AZ,"Tucson, AZ",Oro Valley,Pima County
99522,zip,"98037;WA;Seattle-Tacoma-Bellevue, WA;Lynnwood;Snohomish County",98037,WA,"Seattle-Tacoma-Bellevue, WA",Lynnwood,Snohomish County
65809,zip,"19142;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Philadelphia;Philadelphia County",19142,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,Philadelphia County
79029,zip,"48167;MI;Detroit-Warren-Dearborn, MI;Northville;Wayne County",48167,MI,"Detroit-Warren-Dearborn, MI",Northville,Wayne County
72730,zip,"33629;FL;Tampa-St. Petersburg-Clearwater, FL;Tampa;Hillsborough County",33629,FL,"Tampa-St. Petersburg-Clearwater, FL",Tampa,Hillsborough County
72728,zip,"33625;FL;Tampa-St. Petersburg-Clearwater, FL;Citrus Park;Hillsborough County",33625,FL,"Tampa-St. Petersburg-Clearwater, FL",Citrus Park,Hillsborough County
71681,zip,"31794;GA;Tifton, GA;Tifton;Tift County",31794,GA,"Tifton, GA",Tifton,Tift County
738092,zip,"97003;OR;Portland-Vancouver-Hillsboro, OR-WA;Beaverton;Washington County",97003,OR,"Portland-Vancouver-Hillsboro, OR-WA",Beaverton,Washington County
99787,zip,"98405;WA;Seattle-Tacoma-Bellevue, WA;Tacoma;Pierce County",98405,WA,"Seattle-Tacoma-Bellevue, WA",Tacoma,Pierce County
60552,zip,"7039;NJ;New York-Newark-Jersey City, NY-NJ-PA;Livingston;Essex County",07039,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Livingston,Essex County
73753,zip,"36109;AL;Montgomery, AL;Montgomery;Montgomery County",36109,AL,"Montgomery, AL",Montgomery,Montgomery County
82475,zip,"55902;MN;Rochester, MN;Rochester;Olmsted County",55902,MN,"Rochester, MN",Rochester,Olmsted County
87811,zip,"68022;NE;Omaha-Council Bluffs, NE-IA;Omaha;Douglas County",68022,NE,"Omaha-Council Bluffs, NE-IA",Omaha,Douglas County
78965,zip,"48092;MI;Detroit-Warren-Dearborn, MI;Warren;Macomb County",48092,MI,"Detroit-Warren-Dearborn, MI",Warren,Macomb County
99754,zip,"98367;WA;Bremerton-Silverdale-Port Orchard, WA;Port Orchard;Kitsap County",98367,WA,"Bremerton-Silverdale-Port Orchard, WA",Port Orchard,Kitsap County
60529,zip,"7013;NJ;New York-Newark-Jersey City, NY-NJ-PA;Clifton;Passaic County",07013,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Clifton,Passaic County
84701,zip,"60914;IL;Kankakee, IL;Bourbonnais;Kankakee County",60914,IL,"Kankakee, IL",Bourbonnais,Kankakee County
73614,zip,"35801;AL;Huntsville, AL;Huntsville;Madison County",35801,AL,"Huntsville, AL",Huntsville,Madison County
94477,zip,"84117;UT;Salt Lake City, UT;Holladay;Salt Lake County",84117,UT,"Salt Lake City, UT",Holladay,Salt Lake County
75596,zip,"40258;KY;Louisville/Jefferson County, KY-IN;Louisville;Jefferson County",40258,KY,"Louisville/Jefferson County, KY-IN",Louisville,Jefferson County
62948,zip,"13088;NY;Syracuse, NY;Liverpool;Onondaga County",13088,NY,"Syracuse, NY",Liverpool,Onondaga County
96173,zip,"90605;CA;Los Angeles-Long Beach-Anaheim, CA;Whittier;Los Angeles County",90605,CA,"Los Angeles-Long Beach-Anaheim, CA",Whittier,Los Angeles County
94911,zip,"85335;AZ;Phoenix-Mesa-Chandler, AZ;El Mirage;Maricopa County",85335,AZ,"Phoenix-Mesa-Chandler, AZ",El Mirage,Maricopa County
73153,zip,"34639;FL;Tampa-St. Petersburg-Clearwater, FL;Land O Lakes;Pasco County",34639,FL,"Tampa-St. Petersburg-Clearwater, FL",Land O Lakes,Pasco County
84430,zip,"60185;IL;Chicago-Naperville-Elgin, IL-IN-WI;West Chicago;DuPage County",60185,IL,"Chicago-Naperville-Elgin, IL-IN-WI",West Chicago,DuPage County
98242,zip,"95492;CA;Santa Rosa-Petaluma, CA;Windsor;Sonoma County",95492,CA,"Santa Rosa-Petaluma, CA",Windsor,Sonoma County
96784,zip,"92284;CA;Riverside-San Bernardino-Ontario, CA;Yucca Valley;San Bernardino County",92284,CA,"Riverside-San Bernardino-Ontario, CA",Yucca Valley,San Bernardino County
