region_id,region_type,Neighborhood,State,Metro_Area,City,County
273745,neigh,Fondern-Cherokee Heights,MS,"Jackson, MS",Jackson,Hinds County
273017,neigh,Brauers,VA,"Richmond, VA",Richmond,Richmond City
417540,neigh,Circle G Ranches,AZ,"Phoenix-Mesa-Chandler, AZ",Gilbert,Maricopa County
274087,neigh,Imperial Gardens Extended,IN,"Fort Wayne, IN",Fort Wayne,Allen County
154310,neigh,Cordage,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth,Plymouth County
760971,neigh,Royal Palm Acres,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Oakland Park,Broward County
416145,neigh,Timber Lane,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
273300,neigh,Coleman Highlands,MO,"Kansas City, MO-KS",Kansas City,Jackson County
623376,neigh,Arcadia Hills,SC,"Greenville-Anderson, SC",Greenville,Greenville County
763885,neigh,Los Rios,NM,"Albuquerque, NM",Rio Rancho,Sandoval County
416425,neigh,Pebble Creek,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
762060,neigh,Englewood Station, CO, Denver-Aurora-Lakewood, Arapahoe County, Englewood
416783,neigh,Heritage Square - View,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
761787,neigh,Smyrna Heights,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Smyrna,Cobb County
417432,neigh,Hungarian Village,OH,"Columbus, OH",Columbus,Franklin County
275294,neigh,Sand Point,IN,"Fort Wayne, IN",Fort Wayne,Allen County
416290,neigh,Southwood,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
417878,neigh,Country Village,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
252509,neigh,Babcock,KS,"Lawrence, KS",Lawrence,Douglas County
762312,neigh,Marina District,WA,"Seattle-Tacoma-Bellevue, WA",Des Moines,King County
270529,neigh,Tuscany,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
343532,neigh,Spring Harbor,WI,"Madison, WI",Madison,Dane County
808077,neigh,Westwood,NC,"Fayetteville, NC",Fayetteville,Cumberland County
213494,neigh,Morningside,PA,"Pittsburgh, PA",Pittsburgh,Allegheny County
809874,neigh,McKennan Park,SD,"Sioux Falls, SD",Sioux Falls,Minnehaha County
417848,neigh,Stonecrest,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
131132,neigh,Princeton Lakes,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
171196,neigh,Stewartville,IL,"Davenport-Moline-Rock Island, IA-IL",Moline,Rock Island County
111987,neigh,Gainey Ranch,AZ,"Phoenix-Mesa-Chandler, AZ",Scottsdale,Maricopa County
201011,neigh,Gould Park,OH,"Columbus, OH",Columbus,Franklin County
269494,neigh,King Irving,IA,"Des Moines-West Des Moines, IA",Des Moines,Polk County
810999,neigh,Huntington Place,CA,"Los Angeles-Long Beach-Anaheim, CA",Huntington Beach,Orange County
804432,neigh,Lower Palisades,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
275455,neigh,South Seminole Heights,FL,"Tampa-St. Petersburg-Clearwater, FL",Tampa,Hillsborough County
46479,neigh,Meadowdale,WA,"Seattle-Tacoma-Bellevue, WA",Edmonds,Snohomish County
417992,neigh,Southern Plaza,OK,"Tulsa, OK",Tulsa,Tulsa County
417958,neigh,Stratford Estates,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
737899,neigh,Old Carver,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
125585,neigh,East Side Commercial Area,FL,"Tampa-St. Petersburg-Clearwater, FL",Tampa,Hillsborough County
276629,neigh,Village,KS,"Wichita, KS",Wichita,Sedgwick County
417957,neigh,Mountain Heights,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
344004,neigh,Hawthorne Hills,WA,"Seattle-Tacoma-Bellevue, WA",Seattle,King County
737872,neigh,Old Town Heights,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
763735,neigh,Shady Oak,MI,"Lansing-East Lansing, MI",Lansing,Ingham County
821325,neigh,Foster Village,TX,"Dallas-Fort Worth-Arlington, TX",North Richland Hills,Tarrant County
276120,neigh,Woodbridge at Monte Viejo,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
817405,neigh,Miramar Isles,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miramar,Broward County
761641,neigh,Town Center,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami Gardens,Miami-Dade County
817388,neigh,Starwood,TX,"Dallas-Fort Worth-Arlington, TX",Frisco,Collin County
273786,neigh,Freemonteers,TX,"Dallas-Fort Worth-Arlington, TX",Garland,Dallas County
274297,neigh,Lewis Heights,MO,"Kansas City, MO-KS",Kansas City,Jackson County
418053,neigh,Oberbeck Farm,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
762994,neigh,Bend of the River,IN,"Marion, IN",Marion,Grant County
273410,neigh,Crown Pointe,NE,"Lincoln, NE",Lincoln,Lancaster County
273012,neigh,Braircliff Circle,MS,"Jackson, MS",Jackson,Hinds County
275438,neigh,South Harpeth Area,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
343625,neigh,California-Kirkbride,PA,"Pittsburgh, PA",Pittsburgh,Allegheny County
762525,neigh,Hatton Point,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth,Portsmouth City
761126,neigh,Casa Marina,FL,"Key West, FL",Key West,Monroe County
417202,neigh,Barcley Estates,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
273510,neigh,Druid Hills North,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
764007,neigh,Northtown West,TX,"Austin-Round Rock-Georgetown, TX",Pflugerville,Travis County
273045,neigh,Broad Rock,VA,"Richmond, VA",Richmond,Richmond City
268196,neigh,Greenbriar,AR,"Jonesboro, AR",Jonesboro,Craighead County
270271,neigh,Visitation Park,MO,"St. Louis, MO-IL",Saint Louis,Saint Louis City
144366,neigh,Westlawn,IN,"Fort Wayne, IN",Fort Wayne,Allen County
763619,neigh,Bingville,GA,"Savannah, GA",Savannah,Chatham County
422896,neigh,United Riverside,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
417968,neigh,Lewiston Gardens,OK,"Tulsa, OK",Tulsa,Tulsa County
343550,neigh,Glen Oak Hills,WI,"Madison, WI",Madison,Dane County
761525,neigh,Fairfield Village,MI,"Flint, MI",Flint,Genesee County
269048,neigh,Lake Richmond,FL,"Orlando-Kissimmee-Sanford, FL",Orlando,Orange County
761098,neigh,Cushing Park,CO,"Denver-Aurora-Lakewood, CO",Englewood,Arapahoe County
417721,neigh,Circle G Riggs Ranch,AZ,"Phoenix-Mesa-Chandler, AZ",Chandler,Maricopa County
762225,neigh,Millham,MA,"Boston-Cambridge-Newton, MA-NH",Marlborough,Middlesex County
268900,neigh,Boulevard Park Isles,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Fort Lauderdale,Broward County
761148,neigh,Lake Emerald,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Oakland Park,Broward County
276019,neigh,Westfort Alliance,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
763230,neigh,Timber Ponds,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Kendall Park,Middlesex County
623375,neigh,Greenline - Spartanburg,SC,"Greenville-Anderson, SC",Greenville,Greenville County
159799,neigh,Indian Spring Terrace,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Silver Spring,Montgomery County
763299,neigh,Baker Park,IN,"Elkhart-Goshen, IN",Elkhart,Elkhart County
343372,neigh,Avalon Place,IN,"Fort Wayne, IN",Fort Wayne,Allen County
762088,neigh,Tosa Village,WI,"Milwaukee-Waukesha, WI",Wauwatosa,Milwaukee County
826915,neigh,Westbridge,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Sunrise,Broward County
764133,neigh,Fenelon-Hill,IA,"Dubuque, IA",Dubuque,Dubuque County
263477,neigh,Lenox,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Saint Louis Park,Hennepin County
268205,neigh,Hawarden Hills,CA,"Riverside-San Bernardino-Ontario, CA",Riverside,Riverside County
762548,neigh,Grandview South,UT,"Provo-Orem, UT",Provo,Utah County
197877,neigh,Shore Acres,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Richmond County
269507,neigh,River Bend,IA,"Des Moines-West Des Moines, IA",Des Moines,Polk County
738014,neigh,Sierra Gardens,CA,"Sacramento-Roseville-Folsom, CA",Roseville,Placer County
275752,neigh,Todd Park,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
41861,neigh,Anchorage,KY,"Louisville/Jefferson County, KY-IN",Louisville,Jefferson County
809592,neigh,Grand Peninsula,TX,"Dallas-Fort Worth-Arlington, TX",Grand Prairie,Tarrant County
276180,neigh,Zuni,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
271003,neigh,Historic Inner East,OH,"Dayton-Kettering, OH",Dayton,Montgomery County
126242,neigh,Southchase,FL,"Orlando-Kissimmee-Sanford, FL",Orlando,Orange County
273409,neigh,Crown Heights South,KS,"Wichita, KS",Wichita,Sedgwick County
416109,neigh,Orchard Park,CO,"Boulder, CO",Boulder,Boulder County
416187,neigh,Bonita Bayou,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
248709,neigh,Woodmont,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,Arlington County
762837,neigh,Garden Heights,PA,"Altoona, PA",Altoona,Blair County
113212,neigh,Warner Park,AZ,"Phoenix-Mesa-Chandler, AZ",Chandler,Maricopa County
268926,neigh,Colee Hammock,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Fort Lauderdale,Broward County
760890,neigh,Downtown,PA,"Harrisburg-Carlisle, PA",Harrisburg,Dauphin County
762469,neigh,Central Business District,CO,"Boulder, CO",Longmont,Boulder County
763394,neigh,River Front,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,Norfolk City
275047,neigh,Plaza Hills,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
32729,neigh,Marylhurst,OR,"Portland-Vancouver-Hillsboro, OR-WA",West Linn,Clackamas County
274038,neigh,Hoagland Masterson,IN,"Fort Wayne, IN",Fort Wayne,Allen County
762049,neigh,Highlander Heights,CO,"Fort Collins, CO",Fort Collins,Larimer County
762036,neigh,Greenbriar Village,CO,"Fort Collins, CO",Fort Collins,Larimer County
269461,neigh,Westhaven,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
276554,neigh,Scenic Hill,AL,"Mobile, AL",Semmes,Mobile County
125453,neigh,Normandy,FL,"Jacksonville, FL",Jacksonville,Duval County
763493,neigh,New Calder Place,TX,"Beaumont-Port Arthur, TX",Beaumont,Jefferson County
417852,neigh,Skyline Village,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
410305,neigh,Hanna,IN,"Lafayette-West Lafayette, IN",Lafayette,Tippecanoe County
763680,neigh,Bridge Avenue,IA,"Davenport-Moline-Rock Island, IA-IL",Davenport,Scott County
273890,neigh,Greenbriar,CA,"Los Angeles-Long Beach-Anaheim, CA",Glendale,Los Angeles County
805284,neigh,Sands Oasis,AZ,"Phoenix-Mesa-Chandler, AZ",Glendale,Maricopa County
764073,neigh,Fortwood Historic District,TN,"Chattanooga, TN-GA",Chattanooga,Hamilton County
125918,neigh,Ridgecrest,FL,"Tampa-St. Petersburg-Clearwater, FL",Largo,Pinellas County
270049,neigh,Parkview Hills,MI,"Kalamazoo-Portage, MI",Kalamazoo,Kalamazoo County
417133,neigh,Holiday Park,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
343578,neigh,Old Middleton Greenway,WI,"Madison, WI",Madison,Dane County
816128,neigh,Orchard Hills,MI,"Ann Arbor, MI",Ann Arbor,Washtenaw County
120231,neigh,Ponderosa Hills,CO,"Denver-Aurora-Lakewood, CO",Parker,Douglas County
272989,neigh,Blue Vue Hills,MO,"Kansas City, MO-KS",Kansas City,Jackson County
343313,neigh,Sunset Lake Estates,FL,"Tampa-St. Petersburg-Clearwater, FL",Clearwater,Pinellas County
763913,neigh,Southwest Annex,CA,"San Francisco-Oakland-Berkeley, CA",Richmond,Contra Costa County
417818,neigh,Mesa Vista II,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
737956,neigh,North Carolina School of the Arts,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
276534,neigh,Ridgewood Park,FL,"Tampa-St. Petersburg-Clearwater, FL",Tampa,Hillsborough County
417196,neigh,Seven Oaks,OH,"Columbus, OH",Columbus,Franklin County
416770,neigh,Woodlawn Estates,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
418121,neigh,Historic Waverly,SC,"Columbia, SC",Columbia,Richland County
416907,neigh,Eastlake Land Swap,CA,"San Diego-Chula Vista-Carlsbad, CA",Chula Vista,San Diego County
158438,neigh,Fairway,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Silver Spring,Montgomery County
274224,neigh,Lake Catherine,LA,"New Orleans-Metairie, LA",New Orleans,Orleans Parish
762167,neigh,Avondale Square,MI,"Lansing-East Lansing, MI",East Lansing,Ingham County
343552,neigh,Junction Ridge,WI,"Madison, WI",Madison,Dane County
764015,neigh,Spring Hill Village,TX,"Austin-Round Rock-Georgetown, TX",Pflugerville,Travis County
273449,neigh,Deerbourne,VA,"Richmond, VA",Richmond,Richmond City
275316,neigh,Scholl Canyon, CA, Los Angeles-Long Beach-Anaheim, Los Angeles County, Glendale
761719,neigh,Switzer Ridge/Mesa,AZ,"Flagstaff, AZ",Flagstaff,Coconino County
250248,neigh,Central Park,OK,"Tulsa, OK",Tulsa,Tulsa County
762334,neigh,East Stuart,FL,"Port St. Lucie, FL",Stuart,Martin County
342718,neigh,Wildflower,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
184448,neigh,Sunnyside,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
269988,neigh,English Village,MI,"Detroit-Warren-Dearborn, MI",Detroit,Wayne County
276360,neigh,Hamilton,AL,"Mobile, AL",Theodore,Mobile County
343980,neigh,Bellevue Terrace,FL,"North Port-Sarasota-Bradenton, FL",Sarasota,Sarasota County
764065,neigh,Foxwood Heights,TN,"Chattanooga, TN-GA",Chattanooga,Hamilton County
156658,neigh,Beverly Hills,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
761555,neigh,S. Elm/Hickory,CA,"San Diego-Chula Vista-Carlsbad, CA",Escondido,San Diego County
270029,neigh,Millenium Village,MI,"Detroit-Warren-Dearborn, MI",Detroit,Wayne County
276492,neigh,Oak Knoll,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
417821,neigh,Eaton Club Estates,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
276033,neigh,Westover Hills West,VA,"Richmond, VA",Richmond,Richmond City
417048,neigh,Eastland Gardens Community,IN,"Fort Wayne, IN",Fort Wayne,Allen County
272889,neigh,Beacon Hills,MO,"Kansas City, MO-KS",Kansas City,Jackson County
762228,neigh,Farmingham Road,MA,"Boston-Cambridge-Newton, MA-NH",Marlborough,Middlesex County
191429,neigh,La Madera,NM,"Santa Fe, NM",Santa Fe,Santa Fe County
761083,neigh,Masonic Hill,UT,"Heber, UT",Park City,Summit County
276271,neigh,Commonwealth,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
274109,neigh,Irvington,AL,"Mobile, AL",Irvington,Mobile County
342787,neigh,Heritage Eagle Bend,CO,"Denver-Aurora-Lakewood, CO",Aurora,Arapahoe County
106650,neigh,Sandusky,AL,"Birmingham-Hoover, AL",Birmingham,Jefferson County
827473,neigh,Mistletoe Hill,TX,"Dallas-Fort Worth-Arlington, TX",Burleson,Tarrant County
804102,neigh,Anderson Hills,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
17863,neigh,East Dennis,MA,"Barnstable Town, MA",Dennis,Barnstable County
403358,neigh,Marynook,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
233162,neigh,Fair Oaks,CA,"San Francisco-Oakland-Berkeley, CA",Menlo Park,San Mateo County
274606,neigh,Mount Vernon,OH,"Dayton-Kettering, OH",Dayton,Montgomery County
763655,neigh,Edmeyer Park,OH,"Canton-Massillon, OH",Canton,Stark County
416871,neigh,Bel Meade Homes Association,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
270469,neigh,Princess Jeanne,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
764280,neigh,River Crossing,WI,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha,Kenosha County
269212,neigh,Thornton Park,FL,"Orlando-Kissimmee-Sanford, FL",Orlando,Orange County
763417,neigh,Larrymore Lawns,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,Norfolk City
275988,neigh,West Side,GA,"Augusta-Richmond County, GA-SC",Augusta,Richmond County
763400,neigh,Stonebridge,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,Norfolk City
415868,neigh,Brookside Colony,OH,"Columbus, OH",Columbus,Franklin County
814330,neigh,Round Rock West,TX,"Austin-Round Rock-Georgetown, TX",Round Rock,Williamson County
274187,neigh,King St. Metro-Eisenhower Ave.,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria,Alexandria City
228796,neigh,Orchard Knob,TN,"Chattanooga, TN-GA",Chattanooga,Hamilton County
417974,neigh,Fair Heights,OK,"Tulsa, OK",Tulsa,Tulsa County
268920,neigh,Chula Vista,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Fort Lauderdale,Broward County
764170,neigh,Collicello Corridor,VA,"Harrisonburg, VA",Harrisonburg,Harrisonburg City
417570,neigh,Gilbert Commons,AZ,"Phoenix-Mesa-Chandler, AZ",Gilbert,Maricopa County
761262,neigh,South Park,CA,"Santa Rosa-Petaluma, CA",Santa Rosa,Sonoma County
13407,neigh,Purdy,WA,"Seattle-Tacoma-Bellevue, WA",Gig Harbor,Pierce County
269823,neigh,Gwynns Falls,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
269261,neigh,Beecher Hills,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
274817,neigh,Norwood South,MS,"Jackson, MS",Jackson,Hinds County
157347,neigh,Cedarcroft,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
762346,neigh,Eldorado Heights,FL,"Port St. Lucie, FL",Stuart,Martin County
188264,neigh,Beach Haven Park,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Long Beach Township,Ocean County
762526,neigh,Cavalier Forest,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth,Portsmouth City
271944,neigh,Northcrest,WA,"Portland-Vancouver-Hillsboro, OR-WA",Vancouver,Clark County
189093,neigh,Haven Beach,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Long Beach Township,Ocean County
268152,neigh,Fairgrounds,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
418072,neigh,Western Village,OK,"Tulsa, OK",Tulsa,Tulsa County
762963,neigh,South Marion,IN,"Marion, IN",Marion,Grant County
762340,neigh,Krueger West,FL,"Port St. Lucie, FL",Stuart,Martin County
259913,neigh,Mission Hills,CO,"Fort Collins, CO",Fort Collins,Larimer County
201125,neigh,Hamlet,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
269302,neigh,Collier Hills North,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
763055,neigh,Nubbin Park, ND," Minot, ND", Ward County, Minot
738087,neigh,Southmoor Gardens,KS,"Kansas City, MO-KS",Overland Park,Johnson County
32336,neigh,Knollwood,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake Bluff,Lake County
273648,neigh,Erskine Park,IN,"South Bend-Mishawaka, IN-MI",South Bend,Saint Joseph County
811099,neigh,Boardwalk,AZ,"Phoenix-Mesa-Chandler, AZ",Peoria,Maricopa County
232460,neigh,Crescent Heights,OK,"Tulsa, OK",Tulsa,Tulsa County
763917,neigh,Carriage Hills South,CA,"San Francisco-Oakland-Berkeley, CA",Richmond,Contra Costa County
814329,neigh,South Creek,TX,"Austin-Round Rock-Georgetown, TX",Round Rock,Williamson County
120704,neigh,Belltown,CT,"Bridgeport-Stamford-Norwalk, CT",Stamford,Fairfield County
276239,neigh,Carpenter,IA,"Des Moines-West Des Moines, IA",Des Moines,Polk County
416988,neigh,Lauriedale,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo,San Mateo County
764144,neigh,Lincoln/San Rafael Hill,CA,"San Francisco-Oakland-Berkeley, CA",San Rafael,Marin County
762711,neigh,Akin Park,IN,"Evansville, IN-KY",Evansville,Vanderburgh County
403515,neigh,Rosedale,CO,"Denver-Aurora-Lakewood, CO",Denver,Denver County
276171,neigh,York,WA,"Bellingham, WA",Bellingham,Whatcom County
812907,neigh,Gannoway Lake Estates,TX,"Houston-The Woodlands-Sugar Land, TX",Sugar Land,Fort Bend County
276482,neigh,Northeast Heights,KS,"Wichita, KS",Wichita,Sedgwick County
268228,neigh,Johnson Heights,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
761379,neigh,Tennessee Town,KS,"Topeka, KS",Topeka,Shawnee County
270148,neigh,Northeast Park,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,Hennepin County
623402,neigh,Lake of Emerald Hills,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Hollywood,Broward County
201569,neigh,Kenwood,KS,"Topeka, KS",Topeka,Shawnee County
276160,neigh,Wydown-Skinker,MO,"St. Louis, MO-IL",Saint Louis,Saint Louis City
763622,neigh,Sylvan Terrace,GA,"Savannah, GA",Savannah,Chatham County
270044,neigh,Old Redford,MI,"Detroit-Warren-Dearborn, MI",Detroit,Wayne County
273886,neigh,Green Park,VA,"Richmond, VA",Richmond,Richmond City
763154,neigh,Parkwood,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Decatur,Dekalb County
737812,neigh,Antioch 75,KS,"Kansas City, MO-KS",Overland Park,Johnson County
761022,neigh,Downtown,IN,"Louisville/Jefferson County, KY-IN",New Albany,Floyd County
212699,neigh,Llyswen,PA,"Altoona, PA",Altoona,Blair County
271723,neigh,Glebewood,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,Arlington County
763212,neigh,Golden Triangle,MA,"Boston-Cambridge-Newton, MA-NH",Chelmsford,Middlesex County
274600,neigh,Mossman,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
416704,neigh,Palo Alto Orchards,CA,"San Jose-Sunnyvale-Santa Clara, CA",Palo Alto,Santa Clara County
762798,neigh,Holman East,OK,"Oklahoma City, OK",Midwest City,Oklahoma County
236888,neigh,Rainbow,CO,"Denver-Aurora-Lakewood, CO",Arvada,Jefferson County
273912,neigh,Hayden Island,OR,"Portland-Vancouver-Hillsboro, OR-WA",Portland,Multnomah County
762098,neigh,San Gabriel Triangle,CA,"San Francisco-Oakland-Berkeley, CA",Albany,Alameda County
763562,neigh,Heritage Square,MI,"Saginaw, MI",Saginaw,Saginaw County
273436,neigh,Davee Gardens,VA,"Richmond, VA",Richmond,Richmond City
274092,neigh,Independence Plaza,MO,"Kansas City, MO-KS",Kansas City,Jackson County
809838,neigh,Cunningham Street,IL,"Rockford, IL",Rockford,Winnebago County
763139,neigh,Muir Woods Park,CA,"San Francisco-Oakland-Berkeley, CA",Mill Valley,Marin County
817609,neigh,North Greenwood,FL,"Tampa-St. Petersburg-Clearwater, FL",Clearwater,Pinellas County
829068,neigh,Monroe Heights,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Riviera Beach,Palm Beach County
275096,neigh,Northampton,TX,"San Antonio-New Braunfels, TX",Converse,Bexar County
44301,neigh,Briarcliff,TX,"Austin-Round Rock-Georgetown, TX",Spicewood,Travis County
763106,neigh,Coronado Beach,FL,"Deltona-Daytona Beach-Ormond Beach, FL",New Smyrna Beach,Volusia County
806322,neigh,Boman Acres,OK,"Tulsa, OK",Tulsa,Tulsa County
403464,neigh,Pomona Park,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
407415,neigh,Churchill,MI,"Detroit-Warren-Dearborn, MI",Auburn Hills,Oakland County
274351,neigh,Longview,KS,"Wichita, KS",Wichita,Sedgwick County
272226,neigh,Ridgewood,WI,"Madison, WI",Madison,Dane County
211872,neigh,Indian Creek,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Levittown,Bucks County
121353,neigh,Putnam Heights,WI,"Eau Claire, WI",Eau Claire,Eau Claire County
762690,neigh,North Patterson Street,GA,"Valdosta, GA",Valdosta,Lowndes County
762267,neigh,Channel Islands,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,Ventura County
762722,neigh,Juneau Highlands,WI,"Milwaukee-Waukesha, WI",West Allis,Milwaukee County
273646,neigh,Enochs Street-Hyde Park,MS,"Jackson, MS",Jackson,Hinds County
264884,neigh,Bakersville,NH,"Manchester-Nashua, NH",Manchester,Hillsborough County
276484,neigh,Northview Addition,MS,"Jackson, MS",Jackson,Hinds County
761059,neigh,Bahama Village,FL,"Key West, FL",Key West,Monroe County
267907,neigh,Broadway Palms,AZ,"Phoenix-Mesa-Chandler, AZ",Tempe,Maricopa County
272307,neigh,Woodland Court,WI,"Milwaukee-Waukesha, WI",Milwaukee,Milwaukee County
761908,neigh,Westfield Park,CO,"Fort Collins, CO",Fort Collins,Larimer County
255555,neigh,Crown,WA,"Port Angeles, WA",Port Angeles,Clallam County
223659,neigh,Washington Heights,SC,"Spartanburg, SC",Spartanburg,Spartanburg County
268105,neigh,Davis Manor,CA,"Sacramento-Roseville-Folsom, CA",Davis,Yolo County
343464,neigh,Webster Park South,FL,"Lakeland-Winter Haven, FL",Lakeland,Polk County
131302,neigh,Ridgewood Park,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Marietta,Cobb County
403339,neigh,Lithuanian Plaza,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
761023,neigh,Minnehaha,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Saint Louis Park,Hennepin County
120848,neigh,Drakeville,CT,"Torrington, CT",Torrington,Litchfield County
274370,neigh,Lower Gibson,OH,"Youngstown-Warren-Boardman, OH-PA",Youngstown,Mahoning County
737904,neigh,Jefferson Gardens,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
120339,neigh,Salt Creek,CO,"Pueblo, CO",Pueblo,Pueblo County
271263,neigh,Fourth and Gill,TN,"Knoxville, TN",Knoxville,Knox County
274558,neigh,Mission Trace-Vance Jackson,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
158067,neigh,Dickeyville,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
236797,neigh,Primera,FL,"Orlando-Kissimmee-Sanford, FL",Lake Mary,Seminole County
274978,neigh,Parkside,GA,"Savannah, GA",Savannah,Chatham County
259626,neigh,Oakview,FL,"Gainesville, FL",Gainesville,Alachua County
764079,neigh,Glass Farms,TN,"Chattanooga, TN-GA",Chattanooga,Hamilton County
761380,neigh,Quinton Heights,KS,"Topeka, KS",Topeka,Shawnee County
761010,neigh,Greater Tartan Oaks,IL,"Davenport-Moline-Rock Island, IA-IL",Moline,Rock Island County
