region_id,region_type,City,State,Metro Area,County
396432,city,Midway,TN,"Greeneville, TN",Greene County
39021,city,Holdingford,MN,"St. Cloud, MN",Stearns County
398598,city,Richmond,WI,"Whitewater, WI",Walworth County
18613,city,Homerville,OH,"Cleveland-Elyria, OH",Medina County
21191,city,Weldon,NC,"Roanoke Rapids, NC",Halifax County
4816,city,Freeport,MI,"Grand Rapids-Kentwood, MI",Barry County
26130,city,Newbury,NH,"Concord, NH",Merrimack County
49483,city,Mountain Center,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County
7774,city,Water Mill,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County
34628,city,Wales,MA,"Springfield, MA",Hampden County
7915,city,White Stone,VA,,Lancaster County
49452,city,Maceo,KY,"Owensboro, KY",Daviess County
53951,city,Polo,MO,"Kansas City, MO-KS",Caldwell County
8311,city,Burnettown,SC,"Augusta-Richmond County, GA-SC",Aiken County
21698,city,Colebrook,NH,"Berlin, NH",Coos County
5589,city,Lecompton,KS,"Lawrence, KS",Douglas County
21035,city,Valley Grove,WV,"Wheeling, WV-OH",Ohio County
15953,city,San Mateo,FL,"Palatka, FL",Putnam County
24631,city,Evansville,MN,"Alexandria, MN",Douglas County
15174,city,Kirklin,IN,"Frankfort, IN",Clinton County
16858,city,Avonmore,PA,"Pittsburgh, PA",Armstrong County
23517,city,Arlington,GA,,Calhoun County
5053,city,Hamshire,TX,"Beaumont-Port Arthur, TX",Jefferson County
25397,city,Kiefer,OK,"Tulsa, OK",Creek County
45047,city,East Nassau,NY,"Albany-Schenectady-Troy, NY",Rensselaer County
10722,city,Carrollton,KY,,Carroll County
48379,city,Webster,MN,"Faribault-Northfield, MN",Rice County
38638,city,Galesburg,MI,"Kalamazoo-Portage, MI",Kalamazoo County
34957,city,Capron,IL,"Rockford, IL",Boone County
5563,city,Laurel Springs,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County
27653,city,Valley View,OH,"Cleveland-Elyria, OH",Cuyahoga County
10996,city,Creswell,NC,,Washington County
53323,city,Mill City,OR,"Albany-Lebanon, OR",Linn County
11477,city,Forest Ranch,CA,"Chico, CA",Butte County
31024,city,Cool Ridge,WV,"Beckley, WV",Raleigh County
6189,city,Newfields,NH,"Boston-Cambridge-Newton, MA-NH",Rockingham County
118880,city,West Compton,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
397382,city,Hartland,CT,"Hartford-East Hartford-Middletown, CT",Hartford County
29164,city,Pleasantville,OH,"Columbus, OH",Fairfield County
47505,city,Saint Bonifacius,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County
39882,city,Moscow,OH,"Cincinnati, OH-KY-IN",Clermont County
41188,city,Taylor,AZ,"Show Low, AZ",Navajo County
235042,city,Llano Grande,TX,"McAllen-Edinburg-Mission, TX",Hidalgo County
12836,city,Morristown,MN,"Faribault-Northfield, MN",Rice County
51002,city,Billingsley,AL,"Montgomery, AL",Autauga County
28143,city,Cayucos,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County
9435,city,Sinclairville,NY,"Jamestown-Dunkirk-Fredonia, NY",Chautauqua County
47639,city,Shady Side,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County
12824,city,Mooreland,OK,"Woodward, OK",Woodward County
17891,city,East Point,KY,,Floyd County
398877,city,Spring Prairie,WI,"Whitewater, WI",Walworth County
31000,city,Commiskey,IN,"North Vernon, IN",Jennings County
23701,city,Big Rock,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County
21044,city,Van Buren,OH,"Findlay, OH",Hancock County
26535,city,Plainfield,VT,"Barre, VT",Washington County
19374,city,Milford Center,OH,"Columbus, OH",Union County
25638,city,Long Grove,IA,"Davenport-Moline-Rock Island, IA-IL",Scott County
32247,city,Joppa,AL,"Cullman, AL",Cullman County
17292,city,Canyonville,OR,"Roseburg, OR",Douglas County
56060,city,Fort Ripley,MN,"Brainerd, MN",Crow Wing County
52830,city,Lachine,MI,"Alpena, MI",Alpena County
48338,city,Warwick,GA,"Albany, GA",Worth County
12500,city,Madison,NH,,Carroll County
52748,city,Kensington,NH,"Boston-Cambridge-Newton, MA-NH",Rockingham County
7860,city,West Point,KY,"Elizabethtown-Fort Knox, KY",Hardin County
4929,city,Goldsby,OK,"Oklahoma City, OK",McClain County
55712,city,Galena,MD,,Kent County
35374,city,Fredonia,KY,,Caldwell County
33404,city,Phillipston,MA,"Worcester, MA-CT",Worcester County
53501,city,Needham,IN,"Indianapolis-Carmel-Anderson, IN",Johnson County
29629,city,Upton,KY,"Elizabethtown-Fort Knox, KY",Hart County
41784,city,Woodridge,NY,,Sullivan County
48710,city,Arnold,CA,,Calaveras County
44211,city,Blue Mound,IL,"Taylorville, IL",Christian County
27901,city,Westmoreland,NH,"Keene, NH",Cheshire County
34898,city,Woodland,MI,,Barry County
120107,city,North Washington,CO,"Denver-Aurora-Lakewood, CO",Adams County
38653,city,Garfield,MN,"Alexandria, MN",Douglas County
24273,city,Cromwell,IN,"Kendallville, IN",Noble County
41067,city,Stilesville,IN,"Indianapolis-Carmel-Anderson, IN",Hendricks County
56267,city,Pegram,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Cheatham County
10410,city,Bingham Canyon,UT,"Salt Lake City, UT",Salt Lake County
50850,city,Bannockburn,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County
42141,city,Berrien Center,MI,"Niles, MI",Berrien County
30161,city,Alexandria,NH,"Lebanon, NH-VT",Grafton County
55863,city,Lacona,NY,"Syracuse, NY",Oswego County
18299,city,Glendale,OH,"Cincinnati, OH-KY-IN",Hamilton County
35671,city,Jeddo,MI,"Detroit-Warren-Dearborn, MI",Saint Clair County
5514,city,Lake Waccamaw,NC,,Columbus County
6085,city,Mount Vernon,AR,"Little Rock-North Little Rock-Conway, AR",Faulkner County
31369,city,Edmonston,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County
6455,city,Peggs,OK,"Tahlequah, OK",Cherokee County
35297,city,Colt,AR,"Forrest City, AR",Saint Francis County
20839,city,Trenton,KY,,Todd County
7323,city,Sunol,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County
41100,city,Stuart,IA,"Des Moines-West Des Moines, IA",Adair County
54213,city,Roseto,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County
10339,city,Bellevue,IL,"Peoria, IL",Peoria County
49470,city,Raceland,KY,"Huntington-Ashland, WV-KY-OH",Greenup County
23447,city,Allensville,KY,,Todd County
399007,city,St Albans,ME,,Somerset County
33132,city,Nora Springs,IA,"Mason City, IA",Floyd County
3489,city,Autaugaville,AL,"Montgomery, AL",Autauga County
17847,city,Eagle,MI,"Lansing-East Lansing, MI",Clinton County
54042,city,Qulin,MO,"Poplar Bluff, MO",Butler County
38670,city,Genoa City,WI,"Whitewater, WI",Walworth County
26189,city,North Lewisburg,OH,"Urbana, OH",Champaign County
55685,city,Hector,AR,"Russellville, AR",Pope County
4314,city,Daytona Beach Shores,FL,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County
37438,city,Bitely,MI,,Newaygo County
46336,city,Luckey,OH,"Toledo, OH",Wood County
31936,city,Hansville,WA,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County
17563,city,Cook,MN,"Duluth, MN-WI",Saint Louis County
50692,city,Almo,KY,"Murray, KY",Calloway County
7958,city,Wilmington,VT,,Windham County
826183,city,Madrid,NY,"Ogdensburg-Massena, NY",Saint Lawrence County
37122,city,Amazonia,MO,"St. Joseph, MO-KS",Andrew County
40400,city,Port Bolivar,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County
41455,city,Valley,WA,"Spokane-Spokane Valley, WA",Stevens County
54911,city,Valley Falls,NY,"Albany-Schenectady-Troy, NY",Rensselaer County
44764,city,Corwin,OH,"Cincinnati, OH-KY-IN",Warren County
10651,city,Caddo,OK,"Durant, OK",Atoka County
3939,city,Camden,IN,"Lafayette-West Lafayette, IN",Carroll County
25224,city,Huson,MT,"Missoula, MT",Missoula County
51769,city,Dunsmuir,CA,,Siskiyou County
13403,city,Providence,NC,,Caswell County
49425,city,Lowell,OH,"Marietta, OH",Washington County
18187,city,Franklin,CT,"Norwich-New London, CT",New London County
52363,city,Guthrie,KY,,Todd County
38816,city,Groveland,IL,"Peoria, IL",Tazewell County
20537,city,Snowmass Village,CO,"Glenwood Springs, CO",Pitkin County
56684,city,Wofford Heights,CA,"Bakersfield, CA",Kern County
19808,city,Oyster Bay Cove,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County
123481,city,Asbury Lake,FL,"Jacksonville, FL",Clay County
40605,city,Rockford,IA,"Mason City, IA",Floyd County
8431,city,Herndon,KY,"Clarksville, TN-KY",Christian County
33752,city,Round Lake Heights,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County
38689,city,Gilbert,MN,"Duluth, MN-WI",Saint Louis County
22227,city,Mount Hope,KS,"Wichita, KS",Sedgwick County
35741,city,Hartford,AR,"Fort Smith, AR-OK",Sebastian County
41076,city,Stockbridge,MA,"Pittsfield, MA",Berkshire County
52843,city,Lahoma,OK,"Enid, OK",Garfield County
5677,city,Logan,AL,"Cullman, AL",Cullman County
19111,city,Lovingston,VA,"Charlottesville, VA",Nelson County
37570,city,Bridgewater,CT,"Torrington, CT",Litchfield County
38472,city,Fairfield Bay,AR,,Van Buren County
8962,city,Mauk,GA,"Columbus, GA-AL",Marion County
21194,city,Welling,OK,"Tahlequah, OK",Cherokee County
24089,city,Clarksburg,OH,"Chillicothe, OH",Ross County
397307,city,Alburgh,VT,"Burlington-South Burlington, VT",Grand Isle County
35222,city,Custer,MI,"Ludington, MI",Mason County
11894,city,High Falls,NY,"Kingston, NY",Ulster County
32302,city,Kilmarnock,VA,,Northumberland County
12945,city,New Haven,VT,,Addison County
38676,city,Georgetown,GA,"Eufaula, AL-GA",Quitman County
397676,city,Ludlow,VT,"Lebanon, NH-VT",Windsor County
54802,city,Upper Brookville,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County
126094,city,Schall Circle,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County
126880,city,Arcade,GA,"Jefferson, GA",Jackson County
54115,city,Rhododendron,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County
44347,city,Browns Valley,CA,"Yuba City, CA",Yuba County
31021,city,Conway,MA,"Springfield, MA",Franklin County
6236,city,North Salem,IN,"Indianapolis-Carmel-Anderson, IN",Hendricks County
48312,city,Walling,TN,,White County
8678,city,Finger,TN,"Jackson, TN",McNairy County
51505,city,Columbus,WI,"Madison, WI",Columbia County
6711,city,Redwood,NY,"Watertown-Fort Drum, NY",Jefferson County
22269,city,Nahant,MA,"Boston-Cambridge-Newton, MA-NH",Essex County
50193,city,Goshen,AR,"Fayetteville-Springdale-Rogers, AR",Washington County
32321,city,Kipton,OH,"Cleveland-Elyria, OH",Lorain County
14448,city,Wales,ME,"Lewiston-Auburn, ME",Androscoggin County
17247,city,Butler,WI,"Milwaukee-Waukesha, WI",Waukesha County
398911,city,Newfane,VT,,Windham County
56164,city,Ravenna,KY,"Richmond-Berea, KY",Estill County
31091,city,Cranesville,PA,"Erie, PA",Erie County
47586,city,Savona,NY,"Corning, NY",Steuben County
40002,city,Newcastle,ME,,Lincoln County
8401,city,East Rochester,OH,"Salem, OH",Columbiana County
13391,city,Preston,MN,"Rochester, MN",Fillmore County
397706,city,St George,ME,,Knox County
50550,city,Stevinson,CA,"Merced, CA",Merced County
35029,city,Cayuga,NY,"Auburn, NY",Cayuga County
55457,city,Cripple Creek,CO,"Colorado Springs, CO",Teller County
54049,city,Ralph,AL,"Tuscaloosa, AL",Tuscaloosa County
33649,city,Riceboro,GA,"Hinesville, GA",Liberty County
15765,city,Leverett,MA,"Springfield, MA",Franklin County
55484,city,Bringhurst,IN,"Lafayette-West Lafayette, IN",Carroll County
34638,city,Walnut Grove,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County
9550,city,Westwood,KS,"Kansas City, MO-KS",Johnson County
38953,city,Hemby Bridge,NC,"Charlotte-Concord-Gastonia, NC-SC",Union County
22881,city,West Conshohocken,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County
3791,city,Braymer,MO,"Kansas City, MO-KS",Caldwell County
24665,city,Fairplay,CO,"Denver-Aurora-Lakewood, CO",Park County
17741,city,Deering,NH,"Manchester-Nashua, NH",Hillsborough County
4979,city,Greenfield,NH,"Manchester-Nashua, NH",Hillsborough County
46412,city,Margaretville,NY,"Kingston, NY",Delaware County
55816,city,Embarrass,MN,"Duluth, MN-WI",Saint Louis County
10480,city,Bodfish,CA,"Bakersfield, CA",Kern County
55304,city,Big Prairie,OH,,Holmes County
52918,city,Lebanon,IL,"St. Louis, MO-IL",Saint Clair County
7067,city,Shutesbury,MA,"Springfield, MA",Franklin County
48929,city,Alexandria Bay,NY,"Watertown-Fort Drum, NY",Jefferson County
25439,city,Kure Beach,NC,"Wilmington, NC",New Hanover County
36758,city,Spring Park,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County
50618,city,Alden,MI,"Traverse City, MI",Antrim County
6868,city,Rushville,NY,"Rochester, NY",Yates County
42730,city,Pedricktown,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Salem County
55323,city,Bishopville,MD,"Salisbury, MD-DE",Worcester County
20381,city,Schenevus,NY,"Oneonta, NY",Otsego County
7129,city,Sophia,WV,"Beckley, WV",Raleigh County
40445,city,Princeville,HI,"Kapaa, HI",Kauai County
6816,city,Rogers,OH,"Salem, OH",Columbiana County
30627,city,Brownton,MN,"Hutchinson, MN",McLeod County
36840,city,Bridgehampton,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County
11040,city,Danvers,IL,"Bloomington, IL",McLean County
26129,city,Newburgh Heights,OH,"Cleveland-Elyria, OH",Cuyahoga County
11298,city,Elko,GA,"Warner Robins, GA",Houston County
19487,city,Mount Desert,ME,,Hancock County
30364,city,Bayside,CA,"Eureka-Arcata, CA",Humboldt County
22189,city,Proctor,VT,"Rutland, VT",Rutland County
20787,city,Thomas,OK,"Weatherford, OK",Custer County
53452,city,Mountain Ranch,CA,,Calaveras County
50286,city,Troy,NH,"Keene, NH",Cheshire County
9432,city,Rossville,KS,"Topeka, KS",Shawnee County
826178,city,Hermon,NY,"Ogdensburg-Massena, NY",Saint Lawrence County
17202,city,Bruceton,TN,,Carroll County
27045,city,Shafer,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Chisago County
6672,city,Radnor,OH,"Columbus, OH",Delaware County
45829,city,Howe,OK,,Le Flore County
4276,city,Cumberland City,TN,"Clarksville, TN-KY",Stewart County
4741,city,Fontana,WI,"Whitewater, WI",Walworth County
24116,city,Cleveland,SC,"Greenville-Anderson, SC",Greenville County
33906,city,Seal Rock,OR,"Newport, OR",Lincoln County
31764,city,Glencoe,MN,"Hutchinson, MN",McLeod County
6782,city,Riverdale,IA,"Davenport-Moline-Rock Island, IA-IL",Scott County
13232,city,Pearblossom,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
10095,city,Alpena,AR,"Harrison, AR",Carroll County
16152,city,Wayne,OH,"Toledo, OH",Wood County
10953,city,Cornish,ME,"Portland-South Portland, ME",York County
51699,city,Des Allemands,LA,"New Orleans-Metairie, LA",Saint Charles Parish
51741,city,Dowling,MI,,Barry County
44709,city,Commerce,OK,"Miami, OK",Ottawa County
22689,city,Woodworth,LA,"Alexandria, LA",Rapides Parish
32488,city,Lexington,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County
45097,city,Effingham,NH,,Carroll County
49686,city,North Bonneville,WA,"Portland-Vancouver-Hillsboro, OR-WA",Skamania County
55723,city,Kirkland,AZ,"Prescott Valley-Prescott, AZ",Yavapai County
17648,city,Cub Run,KY,"Bowling Green, KY",Hart County
43509,city,Loon Lake,WA,"Spokane-Spokane Valley, WA",Stevens County
14714,city,Woodsboro,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick County
12129,city,Jewett,OH,"Canton-Massillon, OH",Harrison County
28438,city,Kensington,OH,"Canton-Massillon, OH",Carroll County
31956,city,Harrisburg,MO,"Columbia, MO",Boone County
11792,city,Hancock,NH,"Manchester-Nashua, NH",Hillsborough County
38540,city,Floodwood,MN,"Duluth, MN-WI",Saint Louis County
37839,city,Checotah,OK,,McIntosh County
32576,city,Lorida,FL,"Sebring-Avon Park, FL",Highlands County
51299,city,Cashion,OK,"Oklahoma City, OK",Kingfisher County
102155,city,Diamond Ridge,AK,,Kenai Peninsula Borough
29682,city,Hampton,FL,,Bradford County
20451,city,Shawboro,NC,"Virginia Beach-Norfolk-Newport News, VA-NC",Camden County
9785,city,Valmeyer,IL,"St. Louis, MO-IL",Monroe County
55182,city,White Swan,WA,"Yakima, WA",Yakima County
50234,city,Marion Station,MD,"Salisbury, MD-DE",Somerset County
42358,city,Grand Ronde,OR,"Salem, OR",Polk County
18636,city,Houston,AL,,Winston County
42224,city,Hoagland,IN,"Fort Wayne, IN",Allen County
9921,city,Plumerville,AR,,Conway County
52598,city,Humphrey,NE,"Columbus, NE",Platte County
53771,city,Oxford,IN,"Lafayette-West Lafayette, IN",Benton County
33820,city,Salem,KY,"Paducah, KY-IL",Livingston County
39497,city,Long Lake,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County
50991,city,Bethel Heights,AR,"Fayetteville-Springdale-Rogers, AR",Benton County
35349,city,Fraser,CO,,Grand County
41159,city,Sylvania,AL,"Fort Payne, AL",De Kalb County
15987,city,Van Lear,KY,,Johnson County
57083,city,Center Point,TX,"Kerrville, TX",Kerr County
49151,city,Houlton,WI,"Minneapolis-St. Paul-Bloomington, MN-WI",Saint Croix County
31534,city,Farmdale,OH,"Youngstown-Warren-Boardman, OH-PA",Trumbull County
10914,city,Colrain,MA,"Springfield, MA",Franklin County
396535,city,Country Club,MO,"St. Joseph, MO-KS",Andrew County
28589,city,Houghton,NY,,Allegany County
34370,city,Ty Ty,GA,"Albany, GA",Worth County
33133,city,Norfolk,CT,"Torrington, CT",Litchfield County
202525,city,Newport,OH,"Marietta, OH",Washington County
13833,city,Sidney,IA,,Fremont County
39212,city,Kellogg,IA,"Des Moines-West Des Moines, IA",Jasper County
14362,city,Vanleer,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Dickson County
38224,city,Dousman,WI,"Milwaukee-Waukesha, WI",Waukesha County
47892,city,Sumerduck,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier County
29015,city,New Castle,KY,"Louisville/Jefferson County, KY-IN",Henry County
13968,city,Springfield,SC,"Orangeburg, SC",Orangeburg County
158422,city,Fairplay,MD,"Hagerstown-Martinsburg, MD-WV",Washington County
397565,city,Lisbon,NH,"Lebanon, NH-VT",Grafton County
18336,city,Gore,OK,"Fort Smith, AR-OK",Sequoyah County
25989,city,Morrison,OK,"Tulsa, OK",Pawnee County
230234,city,Tusculum,TN,"Greeneville, TN",Greene County
29096,city,Newville,AL,"Dothan, AL",Henry County
54496,city,Southside,TN,"Clarksville, TN-KY",Montgomery County
52424,city,Harrells,NC,,Sampson County
42887,city,Oakley,MI,"Saginaw, MI",Saginaw County
44141,city,Berkey,OH,"Toledo, OH",Lucas County
20722,city,Suquamish,WA,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County
37294,city,Bascom,FL,,Jackson County
31189,city,De Kalb Junction,NY,"Ogdensburg-Massena, NY",Saint Lawrence County
55578,city,Addison,AL,,Winston County
37485,city,Boiling Springs,NC,"Shelby, NC",Cleveland County
15115,city,Bernardston,MA,"Springfield, MA",Franklin County
28953,city,Ray,OH,"Jackson, OH",Vinton County
32299,city,Kiawah Island,SC,"Charleston-North Charleston, SC",Charleston County
52188,city,Gay,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Meriwether County
29342,city,Santa Fe,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Maury County
230363,city,Walden,TN,"Chattanooga, TN-GA",Hamilton County
10876,city,Cloverport,KY,,Breckinridge County
104456,city,Good Hope,AL,"Cullman, AL",Cullman County
55903,city,Granville,MA,"Springfield, MA",Hampden County
22015,city,Laurel Hollow,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County
11296,city,Elk Ridge,UT,"Provo-Orem, UT",Utah County
44284,city,Bradley,ME,"Bangor, ME",Penobscot County
16392,city,Burdett,NY,,Schuyler County
38336,city,El Paso,AR,"Searcy, AR",White County
48714,city,Bonanza,OR,"Klamath Falls, OR",Klamath County
49361,city,Forrest,IL,"Pontiac, IL",Livingston County
11812,city,Harpersville,AL,"Birmingham-Hoover, AL",Shelby County
55957,city,Ivor,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Southampton County
35642,city,Groveoak,AL,"Fort Payne, AL",De Kalb County
36271,city,Zionville,NC,"Boone, NC",Watauga County
23165,city,Westpoint,TN,"Lawrenceburg, TN",Lawrence County
16511,city,New Riegel,OH,"Tiffin, OH",Seneca County
42047,city,Adairville,KY,,Logan County
41112,city,Sugar Grove,NC,"Boone, NC",Watauga County
17515,city,Colfax,IL,"Bloomington, IL",McLean County
25746,city,Maple Plain,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County
36395,city,Three Rivers,CA,"Visalia, CA",Tulare County
7308,city,Sumiton,AL,"Jasper, AL",Walker County
35851,city,Raymond,OH,"Columbus, OH",Union County
24419,city,Dowelltown,TN,,Dekalb County
40820,city,Selma,OR,"Grants Pass, OR",Josephine County
32609,city,Lyndeborough,NH,"Manchester-Nashua, NH",Hillsborough County
51192,city,Burlington,MI,"Battle Creek, MI",Calhoun County
17064,city,Bloomdale,OH,"Toledo, OH",Wood County
236362,city,Palm Valley,TX,"Brownsville-Harlingen, TX",Cameron County
33499,city,Port Orford,OR,"Brookings, OR",Curry County
23262,city,Fort Cobb,OK,,Caddo County
57100,city,Meggett,SC,"Charleston-North Charleston, SC",Charleston County
12178,city,Kennedyville,MD,,Kent County
26025,city,Mount Zion,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Carroll County
30050,city,Warren,VT,"Barre, VT",Washington County
45079,city,Edgemont,AR,,Cleburne County
30927,city,Clayton,WA,"Spokane-Spokane Valley, WA",Stevens County
53629,city,Northumberland,NH,"Berlin, NH",Coos County
37459,city,Bloomingburg,OH,"Washington Court House, OH",Fayette County
22997,city,Alstead,NH,"Keene, NH",Cheshire County
35959,city,Pendleton,KY,"Louisville/Jefferson County, KY-IN",Trimble County
47787,city,Spavinaw,OK,,Mayes County
34669,city,Watauga,TN,"Johnson City, TN",Carter County
43561,city,Mikado,MI,,Alcona County
31191,city,Deale,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County
14183,city,Triadelphia,WV,"Wheeling, WV-OH",Ohio County
6689,city,Rawson,OH,"Findlay, OH",Hancock County
203493,city,Sherwood,OH,"Defiance, OH",Defiance County
25883,city,Midland,OH,"Wilmington, OH",Clinton County
11646,city,Good Hope,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Walton County
38169,city,Del Rey Oaks,CA,"Salinas, CA",Monterey County
12003,city,Hugo,CO,,Lincoln County
43996,city,Avalon,NJ,"Ocean City, NJ",Cape May County
21766,city,Fountain Run,KY,"Glasgow, KY",Monroe County
11506,city,Foster,KY,"Cincinnati, OH-KY-IN",Bracken County
31919,city,Hamburg,IA,,Fremont County
6757,city,Rickman,TN,"Cookeville, TN",Overton County
22516,city,Ocean Ridge,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County
40837,city,Sewalls Point,FL,"Port St. Lucie, FL",Martin County
54343,city,Scott,AR,"Little Rock-North Little Rock-Conway, AR",Lonoke County
26660,city,Quincy,OH,"Bellefontaine, OH",Logan County
20186,city,Ripley,OK,"Stillwater, OK",Payne County
21392,city,Worton,MD,,Kent County
396878,city,Midway,FL,"Tallahassee, FL",Gadsden County
12089,city,Jacobus,PA,"York-Hanover, PA",York County
39830,city,Monette,AR,"Jonesboro, AR",Craighead County
47034,city,Paxton,NE,,Keith County
235208,city,Lowry Crossing,TX,"Dallas-Fort Worth-Arlington, TX",Collin County
40537,city,Rensselaer Falls,NY,"Ogdensburg-Massena, NY",Saint Lawrence County
28882,city,Moretown,VT,"Barre, VT",Washington County
6289,city,Ogden,IL,"Champaign-Urbana, IL",Champaign County
25585,city,Lido Beach,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County
45745,city,Hill Country Village,TX,"San Antonio-New Braunfels, TX",Bexar County
13303,city,Pine Ridge,SC,"Columbia, SC",Lexington County
15339,city,Green Sea,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County
7891,city,Westpoint,IN,"Lafayette-West Lafayette, IN",Tippecanoe County
7099,city,Slaughters,KY,"Madisonville, KY",Webster County
116192,city,Lexington Hills,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County
52625,city,Indialantic,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County
8416,city,Heltonville,IN,"Bedford, IN",Lawrence County
9353,city,Waitsburg,WA,"Walla Walla, WA",Walla Walla County
55448,city,Au Sable Forks,NY,"Plattsburgh, NY",Clinton County
36641,city,Sopchoppy,FL,"Tallahassee, FL",Wakulla County
36414,city,Shiremanstown,PA,"Harrisburg-Carlisle, PA",Cumberland County
41645,city,West Lawn,PA,"Reading, PA",Berks County
56850,city,South Palm Beach,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County
398292,city,Wrightstown,WI,"Green Bay, WI",Brown County
20084,city,Quebeck,TN,,Van Buren County
51609,city,Crows Landing,CA,"Modesto, CA",Stanislaus County
50902,city,Bayou Vista,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County
48732,city,Ashton,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County
51675,city,Deer Island,OR,"Portland-Vancouver-Hillsboro, OR-WA",Columbia County
40505,city,Raymond,IL,,Montgomery County
55295,city,Zephyr Cove,NV,"Gardnerville Ranchos, NV",Douglas County
7178,city,South Windham,CT,"Worcester, MA-CT",Windham County
27759,city,Wanamingo,MN,"Red Wing, MN",Goodhue County
29264,city,Whitelaw,WI,"Manitowoc, WI",Manitowoc County
8179,city,Bow Mar,CO,"Denver-Aurora-Lakewood, CO",Arapahoe County
13082,city,Occidental,CA,"Santa Rosa-Petaluma, CA",Sonoma County
16893,city,Barnsdall,OK,"Tulsa, OK",Osage County
53094,city,Lyons,OH,"Toledo, OH",Fulton County
16489,city,Chula,GA,"Tifton, GA",Irwin County
22186,city,Primm Springs,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Hickman County
28118,city,Cornville,ME,,Somerset County
25271,city,Irwindale,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
22483,city,Little Hocking,OH,"Marietta, OH",Washington County
397809,city,Middleton,NH,"Boston-Cambridge-Newton, MA-NH",Strafford County
51312,city,Cecil-Bishop,PA,"Pittsburgh, PA",Washington County
11163,city,Dublin,NH,"Keene, NH",Cheshire County
22857,city,Rye,CO,"Pueblo, CO",Pueblo County
16563,city,Pauma Valley,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County
52858,city,Lake Lotawana,MO,"Kansas City, MO-KS",Jackson County
7881,city,Westhampton,MA,"Springfield, MA",Hampshire County
11110,city,Dexter,OR,"Eugene-Springfield, OR",Lane County
121657,city,Woodmont,CT,"New Haven-Milford, CT",New Haven County
31149,city,Custer,KY,,Breckinridge County
7361,city,Talbotton,GA,"Columbus, GA-AL",Talbot County
398817,city,Mt Vernon,ME,"Augusta-Waterville, ME",Kennebec County
31771,city,Glennie,MI,,Alcona County
